2018-03-22 11:04:14,241 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:14,242 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-03-22 11:04:21,364 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:21,366 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\myWorkSpace\mlsc-ssm-web\src\main\resources
2018-03-22 11:04:21,367 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:21,368 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-03-22 11:04:34,977 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:34,979 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\myWorkSpace\mlsc-ssm-web\src\main\resources
2018-03-22 11:04:34,980 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:34,982 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-03-22 11:04:40,763 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:40,764 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\myWorkSpace\mlsc-ssm-web\src\main\resources
2018-03-22 11:04:40,766 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:40,767 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-03-22 11:04:49,761 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:49,762 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\myWorkSpace\mlsc-ssm-web\src\main\resources
2018-03-22 11:04:49,764 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-22 11:04:49,766 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-03-22 11:05:48,120 [Worker-29] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: org.dufy:ssm:0.0.1-SNAPSHOT @ D:\myWorkSpace\mlsc-ssm-web\pom.xml.
2018-03-22 11:05:48,167 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-core/4.0.5.RELEASE/spring-core-4.0.5.RELEASE.pom
2018-03-22 11:05:48,180 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-core/4.0.5.RELEASE/spring-core-4.0.5.RELEASE.pom
2018-03-22 11:05:48,238 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.pom
2018-03-22 11:05:48,250 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.pom
2018-03-22 11:05:48,280 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/apache/commons/commons-parent/28/commons-parent-28.pom
2018-03-22 11:05:48,299 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/apache/commons/commons-parent/28/commons-parent-28.pom
2018-03-22 11:05:48,340 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-context/4.0.5.RELEASE/spring-context-4.0.5.RELEASE.pom
2018-03-22 11:05:48,351 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-context/4.0.5.RELEASE/spring-context-4.0.5.RELEASE.pom
2018-03-22 11:05:48,368 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-aop/4.0.5.RELEASE/spring-aop-4.0.5.RELEASE.pom
2018-03-22 11:05:48,381 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-aop/4.0.5.RELEASE/spring-aop-4.0.5.RELEASE.pom
2018-03-22 11:05:48,411 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-beans/4.0.5.RELEASE/spring-beans-4.0.5.RELEASE.pom
2018-03-22 11:05:48,435 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-beans/4.0.5.RELEASE/spring-beans-4.0.5.RELEASE.pom
2018-03-22 11:05:48,470 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-expression/4.0.5.RELEASE/spring-expression-4.0.5.RELEASE.pom
2018-03-22 11:05:48,489 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-expression/4.0.5.RELEASE/spring-expression-4.0.5.RELEASE.pom
2018-03-22 11:05:49,463 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-context-support/4.0.5.RELEASE/spring-context-support-4.0.5.RELEASE.pom
2018-03-22 11:05:49,483 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-context-support/4.0.5.RELEASE/spring-context-support-4.0.5.RELEASE.pom
2018-03-22 11:05:49,565 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-aspects/4.0.5.RELEASE/spring-aspects-4.0.5.RELEASE.pom
2018-03-22 11:05:49,585 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-aspects/4.0.5.RELEASE/spring-aspects-4.0.5.RELEASE.pom
2018-03-22 11:05:49,639 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/aspectj/aspectjweaver/1.7.4/aspectjweaver-1.7.4.pom
2018-03-22 11:05:49,661 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/aspectj/aspectjweaver/1.7.4/aspectjweaver-1.7.4.pom
2018-03-22 11:05:49,714 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-tx/4.0.5.RELEASE/spring-tx-4.0.5.RELEASE.pom
2018-03-22 11:05:49,727 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-tx/4.0.5.RELEASE/spring-tx-4.0.5.RELEASE.pom
2018-03-22 11:05:49,784 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-jdbc/4.0.5.RELEASE/spring-jdbc-4.0.5.RELEASE.pom
2018-03-22 11:05:49,797 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-jdbc/4.0.5.RELEASE/spring-jdbc-4.0.5.RELEASE.pom
2018-03-22 11:05:49,816 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-web/4.0.5.RELEASE/spring-web-4.0.5.RELEASE.pom
2018-03-22 11:05:49,827 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-web/4.0.5.RELEASE/spring-web-4.0.5.RELEASE.pom
2018-03-22 11:05:49,871 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-test/4.0.5.RELEASE/spring-test-4.0.5.RELEASE.pom
2018-03-22 11:05:49,882 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-test/4.0.5.RELEASE/spring-test-4.0.5.RELEASE.pom
2018-03-22 11:05:49,930 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-webmvc/4.0.5.RELEASE/spring-webmvc-4.0.5.RELEASE.pom
2018-03-22 11:05:49,942 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/springframework/spring-webmvc/4.0.5.RELEASE/spring-webmvc-4.0.5.RELEASE.pom
2018-03-22 11:05:50,003 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/mysql/mysql-connector-java/5.1.35/mysql-connector-java-5.1.35.pom
2018-03-22 11:05:50,025 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/mysql/mysql-connector-java/5.1.35/mysql-connector-java-5.1.35.pom
2018-03-22 11:05:50,094 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/com/alibaba/druid/0.2.23/druid-0.2.23.pom
2018-03-22 11:05:50,302 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/com/alibaba/druid/0.2.23/druid-0.2.23.pom
2018-03-22 11:05:50,400 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/com/alibaba/fastjson/1.1.41/fastjson-1.1.41.pom
2018-03-22 11:05:50,418 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/com/alibaba/fastjson/1.1.41/fastjson-1.1.41.pom
2018-03-22 11:05:50,443 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/slf4j/slf4j-api/1.6.6/slf4j-api-1.6.6.pom
2018-03-22 11:05:50,456 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/slf4j/slf4j-api/1.6.6/slf4j-api-1.6.6.pom
2018-03-22 11:05:50,473 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/org/slf4j/slf4j-parent/1.6.6/slf4j-parent-1.6.6.pom
2018-03-22 11:05:50,486 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/org/slf4j/slf4j-parent/1.6.6/slf4j-parent-1.6.6.pom
2018-03-22 11:05:50,560 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/ch/qos/logback/logback-classic/1.1.2/logback-classic-1.1.2.pom
2018-03-22 11:05:50,575 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/ch/qos/logback/logback-classic/1.1.2/logback-classic-1.1.2.pom
2018-03-22 11:05:50,624 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/ch/qos/logback/logback-parent/1.1.2/logback-parent-1.1.2.pom
2018-03-22 11:05:50,640 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/ch/qos/logback/logback-parent/1.1.2/logback-parent-1.1.2.pom
2018-03-22 11:05:50,693 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.252.49:8081/nexus/content/groups/public/ch/qos/logback/logback-core/1.1.2/logback-core-1.1.2.pom
2018-03-22 11:05:50,704 [Worker-29] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.252.49:8081/nexus/content/groups/public/ch/qos/logback/logback-core/1.1.2/logback-core-1.1.2.pom
